t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.730154637247324,0.1536877751350402,0.2698453664779663,0.7860468366871709,0.1184881776571273,0.2139531672000885,2024-06-27 03:57:35
0.6186854019761086,0.2340477108955383,0.381314605474472,0.5778271296749944,0.2515979707241058,0.4221728444099426,2024-06-27 03:57:38
0.5093787610530853,0.3224528729915619,0.4906212389469147,0.4394061176673225,0.3955964744091034,0.5605939030647278,2024-06-27 03:57:41
0.4464386217296123,0.3789928257465362,0.5535613894462585,0.3913604617118835,0.4294638335704803,0.6086395382881165,2024-06-27 03:57:44
0.3886937610805034,0.4263675808906555,0.6113062500953674,0.3737590131552323,0.4608619511127472,0.6262409687042236,2024-06-27 03:57:47
0.3762099184095859,0.4453098177909851,0.6237900853157043,0.3550827529119408,0.4711776673793793,0.6449173092842102,2024-06-27 03:57:50
0.3583398275077343,0.4656554460525512,0.641660213470459,0.3469639575999716,0.4917364418506622,0.6530360579490662,2024-06-27 03:57:53
0.3480663485825062,0.4721212983131408,0.6519336700439453,0.3222909077354099,0.5101085305213928,0.6777091026306152,2024-06-27 03:57:55
0.3149787969887256,0.5120871067047119,0.6850212812423706,0.3220450800398122,0.5112091302871704,0.6779549717903137,2024-06-27 03:57:58
0.3197106756269932,0.5087944865226746,0.6802892684936523,0.314853637114815,0.517217218875885,0.6851463913917542,2024-06-27 03:58:01
0.3119639530777931,0.5181636214256287,0.6880359649658203,0.3084793427716131,0.5268715023994446,0.691520631313324,2024-06-27 03:58:03
0.300569299608469,0.5296701192855835,0.6994307041168213,0.2924222946166992,0.5429397821426392,0.7075777649879456,2024-06-27 03:58:06
0.2932312749326229,0.5426155924797058,0.7067686915397644,0.2948632369870725,0.5365568399429321,0.705136775970459,2024-06-27 03:58:09
0.2819008529186249,0.5515370965003967,0.7180991172790527,0.297318608864494,0.5292060375213623,0.7026814222335815,2024-06-27 03:58:11
0.2770476564764976,0.561201274394989,0.7229523062705994,0.3004213752953902,0.5390861630439758,0.6995786428451538,2024-06-27 03:58:14
0.2747741416096687,0.5515491962432861,0.7252259254455566,0.28025040678356,0.555873692035675,0.7197496294975281,2024-06-27 03:58:16
0.2769442573189735,0.5637268424034119,0.7230557799339294,0.2766756441282189,0.5695832967758179,0.7233244180679321,2024-06-27 03:58:19
0.2650433927774429,0.5714306235313416,0.7349566221237183,0.2911659660546676,0.5394310355186462,0.7088340520858765,2024-06-27 03:58:22
0.2639697790145874,0.5811805129051208,0.7360301613807678,0.2673734944799672,0.5750039219856262,0.7326265573501587,2024-06-27 03:58:24
0.2518115006387234,0.5895277261734009,0.7481884360313416,0.2975449510242628,0.5347288250923157,0.7024551033973694,2024-06-27 03:58:27
0.2533982582390308,0.5881470441818237,0.7466017603874207,0.2654054398122041,0.5735045671463013,0.7345945835113525,2024-06-27 03:58:29
0.247965183109045,0.592658281326294,0.7520348429679871,0.2754972732585409,0.5760526657104492,0.7245027422904968,2024-06-27 03:58:31
0.2496967054903507,0.5984407067298889,0.7503032684326172,0.250557920207148,0.5960515737533569,0.7494421601295471,2024-06-27 03:58:34
0.2463403828442096,0.602401614189148,0.7536596059799194,0.2714230755101079,0.5700225234031677,0.7285768985748291,2024-06-27 03:58:37
0.2265836112201213,0.6242406368255615,0.7734163403511047,0.2783917914266172,0.5555054545402527,0.7216082215309143,2024-06-27 03:58:39
