t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.2123955674469471,0.6492879390716553,0.7876044511795044,0.2446896433830261,0.6052575707435608,0.7553102970123291,2024-06-27 03:43:55
0.2118013650178909,0.6445679068565369,0.7881985902786255,0.3377368709315424,0.5067241787910461,0.6622630953788757,2024-06-27 03:43:58
0.2021978832781314,0.6635682582855225,0.7978020906448364,0.2586325718008954,0.5912985801696777,0.7413673996925354,2024-06-27 03:44:00
0.1945450380444526,0.665605366230011,0.8054549694061279,0.3186556256335714,0.5159353017807007,0.6813443303108215,2024-06-27 03:44:02
0.2028764151036739,0.6602494716644287,0.7971235513687134,0.2756034032158229,0.5734556913375854,0.7243965864181519,2024-06-27 03:44:04
0.1986959427595138,0.6687530279159546,0.8013041019439697,0.233321998430335,0.6129348278045654,0.7666780352592468,2024-06-27 03:44:07
0.1891898661851883,0.6758941411972046,0.8108101487159729,0.2976854573125425,0.547402024269104,0.702314555644989,2024-06-27 03:44:09
0.1928708553314209,0.6688041090965271,0.8071291446685791,0.2928521581318067,0.550967812538147,0.7071478366851807,2024-06-27 03:44:12
0.2065326236188411,0.6576921343803406,0.7934674024581909,0.2561171858207039,0.5985939502716064,0.7438828945159912,2024-06-27 03:44:14
0.1914784908294677,0.6705389618873596,0.8085214495658875,0.2921291589736938,0.5509082674980164,0.7078709006309509,2024-06-27 03:44:17
0.1981147937476635,0.6724045872688293,0.801885187625885,0.2662303292233011,0.5807000994682312,0.7337697148323059,2024-06-27 03:44:19
0.1966137737035751,0.66927570104599,0.8033862709999084,0.3383183038753012,0.5062907934188843,0.6616817116737366,2024-06-27 03:44:21
0.1866850480437278,0.6779732704162598,0.8133150339126587,0.284092700999716,0.5611521005630493,0.7159073948860168,2024-06-27 03:44:24
0.1966886110603809,0.6665960550308228,0.8033114671707153,0.2833664961483167,0.5645025372505188,0.7166334986686707,2024-06-27 03:44:26
0.2013219185173511,0.6632917523384094,0.7986780405044556,0.3212420525758163,0.5185052156448364,0.6787580251693726,2024-06-27 03:44:28
0.2007793337106704,0.6696686148643494,0.7992206811904907,0.2464892864227295,0.6024773716926575,0.7535106539726257,2024-06-27 03:44:31
0.1987767107784748,0.6686717867851257,0.8012232780456543,0.3002049508302108,0.5444919466972351,0.699795126914978,2024-06-27 03:44:33
0.1898453794419765,0.6781681776046753,0.8101546168327332,0.2893162084662396,0.5544405579566956,0.7106838822364807,2024-06-27 03:44:35
0.1944792754948139,0.6734535694122314,0.80552077293396,0.2728002330531244,0.5829455852508545,0.7271997332572937,2024-06-27 03:44:38
0.1935536973178386,0.676154375076294,0.8064462542533875,0.285152458626291,0.5608083605766296,0.7148475646972656,2024-06-27 03:44:40
0.1875438317656517,0.6738309264183044,0.8124561309814453,0.3054118182348168,0.5331315994262695,0.6945881843566895,2024-06-27 03:44:43
0.1793247945606708,0.691118061542511,0.8206751942634583,0.3119470528934313,0.5411031246185303,0.6880529522895813,2024-06-27 03:44:45
0.1846113316714763,0.6831664443016052,0.8153886198997498,0.297042007031648,0.5483655333518982,0.7029579877853394,2024-06-27 03:44:48
0.1834897920489311,0.6896339058876038,0.8165102005004883,0.2622915687768355,0.5888938903808594,0.7377083897590637,2024-06-27 03:44:50
0.1819211803376674,0.6822020411491394,0.8180788159370422,0.2935372461443362,0.5578716397285461,0.7064626812934875,2024-06-27 03:44:52
0.1860063299536705,0.6873103380203247,0.8139936327934265,0.2725259221118429,0.5765867233276367,0.72747403383255,2024-06-27 03:44:55
0.1795667856931686,0.6901291012763977,0.8204331994056702,0.2970685777456864,0.5531057119369507,0.7029314637184143,2024-06-27 03:44:57
0.1855524331331253,0.68604576587677,0.8144475817680359,0.2762771145157192,0.5732716917991638,0.7237228155136108,2024-06-27 03:45:00
0.1765517853200435,0.69527667760849,0.8234482407569885,0.2990252945734107,0.5475640296936035,0.7009747624397278,2024-06-27 03:45:02
0.1720346435904503,0.7000020146369934,0.8279653191566467,0.2644784554191258,0.5827600359916687,0.7355215549468994,2024-06-27 03:45:04
0.1845771446824073,0.6894309520721436,0.8154228329658508,0.2710691794105198,0.5808604955673218,0.7289308309555054,2024-06-27 03:45:07
0.1751094534993171,0.700372576713562,0.8248906135559082,0.2912372635758441,0.557700514793396,0.7087627053260803,2024-06-27 03:45:09
0.179576389491558,0.6956353187561035,0.8204235434532166,0.2888281345367431,0.5652872323989868,0.7111718654632568,2024-06-27 03:45:12
0.1666080094873905,0.7025606632232666,0.8333920240402222,0.309504394945891,0.5361194014549255,0.6904956102371216,2024-06-27 03:45:14
0.1702300086617469,0.7052194476127625,0.829770028591156,0.2911647713702658,0.5525668263435364,0.708835244178772,2024-06-27 03:45:17
0.1779208406805992,0.6931670904159546,0.8220791816711426,0.3001283381296241,0.5406361222267151,0.6998716592788696,2024-06-27 03:45:19
0.1702372469007969,0.7039313912391663,0.8297627568244934,0.2779680179513019,0.5697111487388611,0.7220319509506226,2024-06-27 03:45:21
0.1752884574234485,0.693122386932373,0.8247115015983582,0.2684721402499986,0.5780557990074158,0.7315278053283691,2024-06-27 03:45:24
0.1743061058223247,0.6961508989334106,0.8256938457489014,0.3009627824244292,0.5522315502166748,0.6990371346473694,2024-06-27 03:45:26
0.1693486049771309,0.6997795701026917,0.8306514620780945,0.2853313839953879,0.5622080564498901,0.7146686315536499,2024-06-27 03:45:28
0.1724512688815593,0.697050929069519,0.8275487422943115,0.2937925380209218,0.548052191734314,0.7062074542045593,2024-06-27 03:45:31
0.17580446600914,0.6933577060699463,0.8241955041885376,0.2915124348972154,0.5593500733375549,0.7084875702857971,2024-06-27 03:45:34
0.1750747114419937,0.6958200335502625,0.8249253034591675,0.2882342519967452,0.5582744479179382,0.711765706539154,2024-06-27 03:45:36
