t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.0813937567802796,0.7820771932601929,0.9186061024665833,0.4074133245841316,0.4354636669158935,0.5925866961479187,2024-06-27 03:49:49
0.0778642174709274,0.7812695503234863,0.9221357703208924,0.3855291656825853,0.4607618451118469,0.614470899105072,2024-06-27 03:49:53
0.0811469023486217,0.776118278503418,0.9188531041145324,0.3924800442612689,0.4567959308624267,0.6075199246406555,2024-06-27 03:49:57
0.0775586179940097,0.7854868769645691,0.922441303730011,0.4047035911808843,0.4436979591846466,0.5952963829040527,2024-06-27 03:50:02
0.0784002801021897,0.7860814929008484,0.9215996861457824,0.4419320640356644,0.399639219045639,0.5580679178237915,2024-06-27 03:50:06
0.0780843862568039,0.787003219127655,0.9219156503677368,0.3715117133182028,0.4792883098125458,0.6284882426261902,2024-06-27 03:50:10
0.0776573311851685,0.7879607677459717,0.9223427176475524,0.4501668162967848,0.3957306444644928,0.5498331785202026,2024-06-27 03:50:15
0.0795583294098635,0.787285566329956,0.9204415678977966,0.449320578056833,0.3937788009643554,0.5506794452667236,2024-06-27 03:50:20
0.0765527206731129,0.7828810214996338,0.92344731092453,0.4008653189824975,0.4470104873180389,0.599134624004364,2024-06-27 03:50:24
0.0756460830389735,0.7858595252037048,0.9243538975715636,0.4315247432045314,0.4111964702606201,0.5684752464294434,2024-06-27 03:50:29
0.0756731514471123,0.7890477180480957,0.9243267774581908,0.3724332788716192,0.4738417863845825,0.6275666952133179,2024-06-27 03:50:33
0.0761428798537656,0.7927385568618774,0.9238571524620056,0.4024525621662969,0.4417212605476379,0.5975474715232849,2024-06-27 03:50:37
0.0764694005609994,0.7861475944519043,0.9235305786132812,0.4539996307829152,0.3910263180732727,0.5460003614425659,2024-06-27 03:50:41
0.0740672859800867,0.7923723459243774,0.9259327054023744,0.4722166165061619,0.373253732919693,0.5277833342552185,2024-06-27 03:50:46
0.0772511951894645,0.7890633344650269,0.9227488040924072,0.3935169603513634,0.452685534954071,0.606482982635498,2024-06-27 03:50:50
0.0744193576904664,0.7988340258598328,0.9255806803703308,0.4374768863553586,0.4093998074531555,0.5625231266021729,2024-06-27 03:50:54
0.074058717273804,0.794174313545227,0.925941288471222,0.4376923467801965,0.4057992994785309,0.5623077154159546,2024-06-27 03:50:58
0.0734178380793835,0.7962645292282104,0.9265821576118468,0.4341636481492416,0.4144963324069977,0.5658363103866577,2024-06-27 03:51:02
0.0729151669755039,0.7987865805625916,0.927084743976593,0.3937533160914545,0.454715758562088,0.6062467098236084,2024-06-27 03:51:06
0.0743194904672094,0.7978619337081909,0.92568039894104,0.469787105270054,0.3813698291778564,0.5302128791809082,2024-06-27 03:51:10
0.0730035434286278,0.7932829260826111,0.926996409893036,0.4265770419784214,0.4170233309268951,0.573422908782959,2024-06-27 03:51:15
0.0729055541107453,0.7952578663825989,0.9270943999290466,0.4736945421799369,0.3920058310031891,0.5263054370880127,2024-06-27 03:51:19
