t_loss,t_miou,t_dice,v_loss,v_miou,v_dice,time
0.6482882402381118,0.2129042446613311,0.3517117500305176,0.4390728059022323,0.3917862772941589,0.560927152633667,2024-06-27 04:02:08
0.3792316366215141,0.4130326807498932,0.6207684278488159,0.3192718495493349,0.5117331147193909,0.6807281374931335,2024-06-27 04:02:11
0.2971019550245635,0.5018030405044556,0.7028980851173401,0.3047308170277139,0.5258975028991699,0.6952692270278931,2024-06-27 04:02:15
0.2537581081293067,0.5507490634918213,0.7462419867515564,0.3062886310660321,0.532314121723175,0.6937114000320435,2024-06-27 04:02:18
0.21642958752963,0.5990261435508728,0.7835703492164612,0.3285312574842702,0.5041480660438538,0.6714687347412109,2024-06-27 04:02:21
0.1936726545800968,0.6282563805580139,0.8063273429870605,0.3133430480957031,0.5254243016242981,0.6866569519042969,2024-06-27 04:02:25
0.1825605789009405,0.6519787907600403,0.8174394369125366,0.3044752970985744,0.528877317905426,0.6955246925354004,2024-06-27 04:02:28
0.1645620209830147,0.6699314713478088,0.8354380130767822,0.3621444909468941,0.4730866551399231,0.6378554701805115,2024-06-27 04:02:31
0.154132279814506,0.6870546340942383,0.8458676934242249,0.3713741639386053,0.4710360765457153,0.6286258101463318,2024-06-27 04:02:34
0.1498584005297446,0.6911351680755615,0.8501415848731995,0.2600533573523811,0.5920454263687134,0.7399466037750244,2024-06-27 04:02:37
0.1388504784934374,0.7089838981628418,0.8611495494842529,0.2622813660165538,0.5880962610244751,0.7377186417579651,2024-06-27 04:02:41
0.1334904748566296,0.7180524468421936,0.8665094971656799,0.3084749216618745,0.5243534445762634,0.6915251016616821,2024-06-27 04:02:44
0.1276738655810453,0.7260704636573792,0.872326135635376,0.3109637447025465,0.5254911184310913,0.6890361905097961,2024-06-27 04:02:47
0.1245127016184281,0.7309209108352661,0.8754872679710388,0.294744162455849,0.5492672920227051,0.7052557468414307,2024-06-27 04:02:50
0.1213523331953554,0.7359617352485657,0.8786476254463196,0.3748878732971523,0.4603201448917389,0.6251120567321777,2024-06-27 04:02:53
